1,2,74.54
1,3,-114.8
1,4,-115.7
1,5,644.6
1,6,329.6
1,7,310.7
1,7,1300.0
1,8,2255.0
1,9,472.6
1,10,158.1
1,30,383
1,20,139.4
1,11,972.4
1,13,662.1
1,21,42.14
1,22,-243.9
1,23,7.5
1,24,-5.55
1,25,924.8
1,19,696.8
1,17,902.2
1,26,556.7
1,27,575.7
1,31,527.5
1,18,-300.0
1,35,956.5
2,3,340.7
2,4,4102.0
2,5,724.4
2,6,1731.0
2,7,1731.0
2,7,896.0
2,9,343.7
2,10,-214.7
2,20,1647.0
2,11,-577.5
2,13,289.3
2,21,99.61
2,22,337.1
2,23,4583.0
2,24,5831.0
2,19,405.9
2,26,425.7
2,35,265.4
3,4,167.0
3,5,703.9
3,6,511.5
3,7,577.3
3,7,859.4
3,8,1649.0
3,9,593.7
3,10,362.3
3,30,31.14
3,20,461.8
3,11,6.0
3,13,32.14
3,21,-18.81
3,23,-231.9
3,24,3000.0
3,25,-878.1
3,19,29.13
3,17,1.64
3,26,-1.77
3,27,-11.19
3,31,358.9
3,18,-578.2
3,35,84.16
4,5,4000.0
4,6,136.6
4,7,906.8
4,7,5695.0
4,8,292.6
4,9,916.7
4,10,1218
4,30,715.6
4,20,339.1
4,11,5688.0
4,13,213.1
4,21,-114.1
4,23,-12.14
4,24,-141.3
4,25,-107.3
4,19,1208.0
4,17,689.6
4,26,3629.0
4,27,-175.6
4,31,337.7
4,18,-390.7
4,35,132.2
5,6,937.3
5,7,991.3
5,7,28.73
5,8,-195.5
5,9,67.07
5,10,1409.0
5,30,-140.3
5,20,-104.0
5,11,195.6
5,13,262.5
5,21,62.05
5,22,272.2
5,23,-61.57
5,24,-41.75
5,25,-597.1
5,19,-189.3
5,17,-348.2
5,26,-30.70
5,27,-159.0
5,31,536.6
5,18,183.3
6,7,-61.29
6,8,-153.2
6,9,-47.41
6,10,-344.1
6,30,299.3
6,20,244.4
6,11,19.57
6,13,1970.0
6,21,-166.4
6,22,128.6
6,23,1544.0
6,24,224.6
6,26,150.8
7,7,5.89
7,8,-153.2
7,9,353.8
7,10,-338.6
7,30,-241.8
7,20,-57.98
7,11,487.1
7,13,1970.0
7,21,-166.4
7,22,507.8
7,23,1544.0
7,24,-207.0
7,26,150.8
7,8,344.5
7,9,-171.8
7,10,-349.9
7,30,66.95
7,20,-465.7
7,11,-6.320
7,13,64.42
7,21,315.9
7,22,370.7
7,23,356.8
7,24,502.9
7,25,-97.27
7,19,198.3
7,17,-109.8
7,26,1539.0
7,27,32.92
7,31,-269.2
7,18,-873.6
8,9,-825.7
8,11,-898.3
8,24,4894.0
8,17,-851.6
8,27,-16.13
8,31,-538.6
8,18,-637.3
9,10,-37.36
9,30,120.3
9,20,1247.0
9,11,258.7
9,13,5.202
9,21,1000.0
9,22,-301.0
9,23,12.01
9,24,-10.88
9,25,902.6
9,19,430.6
9,17,1010.0
9,26,400.0
9,27,-328.6
9,31,211.6
10,30,1724.0
10,20,0.75
10,11,-245.8
10,21,751.8
30,20,1919.0
30,11,57.7
30,22,-347.9
30,23,-249.3
30,24,61.59
30,31,-278.2
30,18,-208.4
20,11,-117.6
20,13,-96.62
20,21,19.77
20,22,1670.0
20,23,48.15
20,24,43.83
20,25,874.3
20,17,942.2
20,26,446.3
20,31,572.7
11,13,-235.7
11,22,108.9
11,23,-209.7
11,24,54.57
11,25,629.0
11,19,-149.2
11,31,343.1
13,21,301.1
13,22,137.8
13,23,-154.3
13,24,47.67
13,26,95.18
21,22,110.5
21,23,249.2
21,24,62.42
22,24,56.33
23,24,-30.1
23,19,70.04
23,17,-75.50
23,18,18.98
24,25,475.8
24,19,492.0
24,17,1302.0
24,26,490.9
24,27,534.7
25,19,346.2
25,26,-154.5
25,31,124.8
25,18,-387.7
19,18,134.3
17,27,0.0
17,31,125.3
17,18,924.5
26,31,139.8
27,31,963.0
2,1,292.3
3,1,156.5
4,1,104.4
5,1,328.2
6,1,-136.7
7,1,-131.9
7,1,342.4
8,1,-159.8
9,1,66.56
10,1,146.1
30,1,14.78
20,1,1744
11,1,-320.1
13,1,1571.0
21,1,73.8
22,1,27.9
23,1,21.23
24,1,89.97
25,1,-59.06
19,1,29.08
17,1,175.8
26,1,94.34
27,1,193.6
31,1,108.5
18,1,-128.8
35,1,36.42
3,2,-94.78
4,2,-269.7
5,2,470.7
6,2,-135.7
7,2,-135.7
7,2,220.6
9,2,306.1
10,2,517.0
20,2,-48.52
11,2,485.6
13,2,76.44
21,2,-24.36
22,2,-52.71
23,2,-185.1
24,2,-293.7
19,2,34.78
26,2,375.4
35,2,60.82
4,3,-146.8
5,3,-9.21
6,3,-223.0
7,3,-252.0
7,3,372.8
8,3,-473.2
9,3,-78.31
10,3,-75.3
30,3,-10.44
20,3,75.49
11,3,114.8
13,3,52.13
21,3,4.68
23,3,288.5
24,3,-4.7
25,3,777.8
19,3,56.41
17,3,-218.9
26,3,113.6
27,3,7.18
31,3,247.3
18,3,-225.3
35,3,29.77
5,4,1.27
6,4,-162.6
7,4,-273.6
7,4,203.7
8,4,-470.4
9,4,-73.87
10,4,223.2
30,4,-184.9
20,4,147.3
11,4,-170.0
13,4,65.69
21,4,122.9
23,4,33.61
24,4,134.7
25,4,-47.13
19,4,-53.29
17,4,-15.41
26,4,-97.05
27,4,-127.1
31,4,453.4
18,4,-124.6
35,4,55.97
6,5,-281.1
7,5,-268.8
7,5,-122.4
8,5,-63.15
9,5,216.0
10,5,-431.3
30,5,444.7
20,5,118.4
11,5,180.6
13,5,137.1
21,5,455.1
22,5,669.2
23,5,418.4
24,5,713.5
25,5,1989.0
19,5,2011.0
17,5,529.0
26,5,483.8
27,5,332.6
31,5,-289.3
18,5,-319.2
7,6,247.0
8,6,-547.2
9,6,401.7
10,6,643.4
30,6,-94.64
20,6,728.7
11,6,-76.64
13,6,-218.1
21,6,351.5
22,6,-186.1
23,6,-465.7
24,6,-260.3
26,6,264.7
7,7,104.9
8,7,-547.2
9,7,-127.6
10,7,231.4
30,7,732.3
20,7,349.1
11,7,-152.8
13,7,-218.1
21,7,351.5
22,7,-401.6
23,7,-465.7
24,7,512.2
26,7,264.7
8,7,-595.9
9,7,634.8
10,7,623.7
30,7,211.6
20,7,652.3
11,7,385.9
13,7,212.8
21,7,770.0
22,7,740.4
23,7,793.2
24,7,1205.0
25,7,390.7
19,7,63.48
17,7,-239.8
26,7,13.32
27,7,439.9
31,7,-424.3
18,7,203.0
9,8,-568.0
11,8,-337.3
24,8,1616.0
17,8,-860.3
27,8,-230.4
31,8,523.0
18,8,-222.7
10,9,128.0
30,9,48.93
20,9,-101.3
11,9,58.84
13,9,52.38
21,9,483.9
22,9,550.6
23,9,342.2
24,9,550.0
25,9,190.5
19,9,-349.2
17,9,857.7
26,9,377.0
27,9,211.6
31,9,82.77
30,10,-311.6
20,10,1051.0
11,10,1090.0
21,10,-47.51
20,30,-115.7
11,30,-46.13
22,30,808.8
23,30,203.1
24,30,70.14
31,30,-75.23
18,30,-201.9
11,20,1417.0
13,20,1402.0
21,20,337.1
22,20,437.7
23,20,370.4
24,20,438.1
25,20,1349.0
17,20,681.4
26,20,152.4
31,20,-1707.0
13,11,461.3
22,11,-132.9
23,11,176.5
24,11,129.5
25,11,-246.3
19,11,2.41
31,11,29.86
21,13,225.4
22,13,-197.7
23,13,-20.93
24,13,113.9
26,13,-94.49
22,21,-21.35
23,21,-157.1
24,21,11.8
24,22,17.97
24,23,51.9
19,23,-15.62
17,23,-216.3
18,23,-114.7
25,24,-255.4
19,24,-54.86
17,24,8455.0
26,24,-34.68
27,24,514.6
19,25,-465.2
26,25,794.4
31,25,-241.7
18,25,-906.5
18,19,-169.7
27,17,175.8
31,17,164.4
18,17,-944.9
31,26,481.3
31,27,-246.0